IP:PORT, LOSS, DELAY
188.114.96.38:2506,0.00%,195 ms
188.114.96.46:2506,0.00%,195 ms
188.114.96.110:908,0.00%,195 ms
188.114.97.137:500,0.00%,195 ms
162.159.192.145:2506,0.00%,195 ms
162.159.192.249:968,0.00%,195 ms
162.159.192.224:854,0.00%,195 ms
188.114.96.245:3854,0.00%,195 ms
188.114.98.5:1002,0.00%,195 ms
162.159.195.65:908,0.00%,195 ms
188.114.98.182:3854,0.00%,195 ms
188.114.98.152:2408,0.00%,195 ms
188.114.98.239:8319,0.00%,195 ms
188.114.96.26:2506,0.00%,195 ms
188.114.96.40:500,0.00%,195 ms
188.114.99.250:988,0.00%,195 ms
188.114.96.210:878,0.00%,195 ms
188.114.97.112:5956,0.00%,195 ms
188.114.97.171:1701,0.00%,195 ms
188.114.98.45:1014,0.00%,195 ms
162.159.195.120:8742,0.00%,195 ms
188.114.97.187:3854,0.00%,195 ms
188.114.96.6:5956,0.00%,195 ms
162.159.192.65:878,0.00%,195 ms
188.114.97.146:1010,0.00%,195 ms
188.114.96.43:2506,0.00%,195 ms
188.114.96.22:500,0.00%,195 ms
188.114.97.66:1843,0.00%,195 ms
188.114.96.4:945,0.00%,195 ms
188.114.98.52:1014,0.00%,195 ms
188.114.98.240:8319,0.00%,195 ms
188.114.98.47:1014,0.00%,195 ms
162.159.192.19:946,0.00%,195 ms
188.114.97.121:500,0.00%,195 ms
188.114.97.121:5956,0.00%,195 ms
188.114.99.51:1074,0.00%,195 ms
188.114.98.106:2506,0.00%,195 ms
188.114.96.28:2506,0.00%,195 ms
188.114.96.202:1180,0.00%,195 ms
188.114.98.113:4177,0.00%,195 ms
162.159.195.141:4233,0.00%,195 ms
188.114.98.233:7103,0.00%,195 ms
188.114.98.175:943,0.00%,195 ms
188.114.96.121:903,0.00%,195 ms
188.114.97.131:500,0.00%,195 ms
188.114.98.39:1014,0.00%,195 ms
162.159.195.123:8742,0.00%,195 ms
188.114.98.94:500,0.00%,195 ms
188.114.97.15:3854,0.00%,195 ms
162.159.192.45:946,0.00%,195 ms
188.114.96.17:859,0.00%,195 ms
188.114.97.253:968,0.00%,195 ms
188.114.97.10:3854,0.00%,195 ms
188.114.98.18:5279,0.00%,195 ms
188.114.98.19:5279,0.00%,195 ms
162.159.192.127:1701,0.00%,195 ms
188.114.96.115:903,0.00%,195 ms
188.114.97.49:1010,0.00%,195 ms
188.114.97.193:1010,0.00%,195 ms
188.114.98.37:1014,0.00%,195 ms
188.114.98.111:4177,0.00%,195 ms
188.114.98.226:934,0.00%,195 ms
188.114.98.106:500,0.00%,195 ms
188.114.97.116:5956,0.00%,195 ms
188.114.96.33:500,0.00%,195 ms
188.114.96.118:903,0.00%,195 ms
188.114.96.190:1180,0.00%,195 ms
188.114.96.189:878,0.00%,195 ms
188.114.96.156:1843,0.00%,195 ms
188.114.97.116:500,0.00%,195 ms
188.114.98.53:4198,0.00%,195 ms
188.114.96.72:894,0.00%,195 ms
188.114.97.178:3854,0.00%,195 ms
188.114.96.28:500,0.00%,195 ms
188.114.98.253:7103,0.00%,195 ms
162.159.195.150:8319,0.00%,195 ms
188.114.98.116:4177,0.00%,195 ms
188.114.97.199:1010,0.00%,195 ms
188.114.97.99:8854,0.00%,195 ms
188.114.96.251:3854,0.00%,195 ms
188.114.98.40:4198,0.00%,195 ms
188.114.98.28:1014,0.00%,195 ms
162.159.192.74:878,0.00%,195 ms
188.114.98.142:2408,0.00%,195 ms
162.159.195.171:1074,0.00%,195 ms
188.114.96.214:878,0.00%,195 ms
188.114.98.10:968,0.00%,195 ms
188.114.98.155:4198,0.00%,195 ms
188.114.97.64:988,0.00%,195 ms
188.114.98.46:4198,0.00%,195 ms
188.114.97.198:1010,0.00%,195 ms
188.114.98.236:7103,0.00%,195 ms
162.159.195.134:8319,0.00%,195 ms
188.114.97.115:5956,0.00%,195 ms
162.159.192.94:1701,0.00%,195 ms
188.114.98.84:2506,0.00%,195 ms
162.159.192.219:1014,0.00%,195 ms
188.114.98.234:8319,0.00%,195 ms
188.114.97.135:500,0.00%,195 ms
188.114.99.15:939,0.00%,195 ms
188.114.97.156:4177,0.00%,195 ms
188.114.98.95:2506,0.00%,195 ms
162.159.192.174:942,0.00%,195 ms
188.114.96.203:1180,0.00%,195 ms
188.114.97.40:1010,0.00%,195 ms
188.114.98.163:943,0.00%,195 ms
188.114.97.184:7559,0.00%,195 ms
188.114.98.95:500,0.00%,195 ms
188.114.96.188:878,0.00%,195 ms
188.114.97.129:5956,0.00%,195 ms
188.114.99.248:2371,0.00%,195 ms
188.114.96.201:1180,0.00%,195 ms
188.114.96.240:3854,0.00%,195 ms
188.114.97.60:988,0.00%,195 ms
188.114.96.78:1014,0.00%,195 ms
188.114.96.181:1014,0.00%,195 ms
188.114.98.96:500,0.00%,195 ms
188.114.98.94:2506,0.00%,195 ms
188.114.99.23:939,0.00%,195 ms
188.114.96.253:1074,0.00%,195 ms
188.114.96.34:500,0.00%,195 ms
188.114.97.232:1002,0.00%,195 ms
188.114.98.114:4177,0.00%,195 ms
188.114.98.113:903,0.00%,195 ms
188.114.98.114:903,0.00%,195 ms
188.114.97.43:1010,0.00%,195 ms
188.114.97.203:1180,0.00%,195 ms
162.159.192.179:4500,0.00%,195 ms
188.114.98.50:1014,0.00%,195 ms
188.114.98.112:4177,0.00%,195 ms
188.114.98.148:4198,0.00%,195 ms
188.114.96.108:903,0.00%,195 ms
188.114.96.181:3581,0.00%,195 ms
188.114.98.130:2408,0.00%,195 ms
162.159.192.177:942,0.00%,195 ms
188.114.96.100:4233,0.00%,195 ms
188.114.97.242:1002,0.00%,195 ms
188.114.96.68:1014,0.00%,195 ms
188.114.98.27:8319,0.00%,195 ms
188.114.96.134:903,0.00%,195 ms
188.114.98.77:7152,0.00%,195 ms
188.114.96.182:1014,0.00%,195 ms
188.114.97.22:890,0.00%,195 ms
188.114.97.171:4177,0.00%,195 ms
188.114.96.124:903,0.00%,195 ms
188.114.97.103:1843,0.00%,195 ms
188.114.98.44:1014,0.00%,195 ms
188.114.98.105:500,0.00%,195 ms
162.159.192.76:878,0.00%,196 ms
188.114.97.223:1002,0.00%,196 ms
188.114.97.222:1180,0.00%,196 ms
188.114.96.134:908,0.00%,196 ms
188.114.98.112:903,0.00%,196 ms
188.114.97.217:1180,0.00%,196 ms
188.114.96.136:908,0.00%,196 ms
188.114.98.87:500,0.00%,196 ms
188.114.98.31:4198,0.00%,196 ms
188.114.98.76:946,0.00%,196 ms
188.114.98.77:946,0.00%,196 ms
188.114.97.10:1074,0.00%,196 ms
162.159.195.198:878,0.00%,196 ms
188.114.99.250:2371,0.00%,196 ms
188.114.96.241:1074,0.00%,196 ms
188.114.96.53:500,0.00%,196 ms
162.159.192.73:878,0.00%,196 ms
188.114.98.141:2408,0.00%,196 ms
162.159.192.42:4198,0.00%,196 ms
162.159.192.95:1701,0.00%,196 ms
162.159.192.220:854,0.00%,196 ms
162.159.195.60:3854,0.00%,196 ms
188.114.96.185:878,0.00%,196 ms
162.159.195.101:1701,0.00%,196 ms
188.114.98.22:5279,0.00%,196 ms
188.114.96.243:3854,0.00%,196 ms
188.114.96.194:878,0.00%,196 ms
162.159.195.139:4233,0.00%,196 ms
188.114.96.105:903,0.00%,196 ms
162.159.192.178:4500,0.00%,196 ms
188.114.96.200:1180,0.00%,196 ms
188.114.97.81:3854,0.00%,196 ms
188.114.99.9:939,0.00%,196 ms
188.114.96.144:890,0.00%,196 ms
188.114.96.152:943,0.00%,196 ms
188.114.96.228:3476,0.00%,196 ms
188.114.98.33:1014,0.00%,196 ms
162.159.195.92:1018,0.00%,196 ms
188.114.98.120:903,0.00%,196 ms
188.114.99.29:8854,0.00%,196 ms
162.159.192.8:946,0.00%,196 ms
188.114.97.229:8742,0.00%,196 ms
162.159.195.61:908,0.00%,196 ms
188.114.97.52:8742,0.00%,196 ms
188.114.96.93:894,0.00%,196 ms
188.114.96.199:1180,0.00%,196 ms
188.114.97.93:1070,0.00%,196 ms
188.114.98.115:4177,0.00%,196 ms
188.114.98.45:4198,0.00%,196 ms
188.114.98.215:4198,0.00%,196 ms
188.114.97.108:8854,0.00%,196 ms
188.114.97.211:1180,0.00%,196 ms
188.114.98.50:4198,0.00%,196 ms
188.114.96.193:1180,0.00%,196 ms
188.114.96.193:878,0.00%,196 ms
188.114.97.240:968,0.00%,196 ms
188.114.96.99:4233,0.00%,196 ms
188.114.97.152:4177,0.00%,196 ms
188.114.97.234:8742,0.00%,196 ms
188.114.96.143:890,0.00%,196 ms
188.114.97.252:1002,0.00%,196 ms
188.114.96.255:1074,0.00%,196 ms
188.114.98.255:939,0.00%,196 ms
188.114.96.199:878,0.00%,196 ms
188.114.96.80:894,0.00%,196 ms
188.114.96.202:878,0.00%,196 ms
188.114.96.155:943,0.00%,196 ms
188.114.98.219:934,0.00%,196 ms
188.114.97.212:1180,0.00%,196 ms
188.114.96.251:1074,0.00%,196 ms
188.114.96.114:903,0.00%,196 ms
188.114.98.81:500,0.00%,196 ms
188.114.98.104:500,0.00%,196 ms
188.114.97.233:8742,0.00%,196 ms
162.159.195.118:1701,0.00%,196 ms
188.114.97.136:500,0.00%,196 ms
188.114.96.211:1180,0.00%,196 ms
188.114.98.201:5279,0.00%,196 ms
188.114.99.21:939,0.00%,196 ms
188.114.97.202:1180,0.00%,196 ms
162.159.192.89:878,0.00%,196 ms
162.159.195.8:878,0.00%,196 ms
162.159.195.9:878,0.00%,196 ms
162.159.192.18:946,0.00%,196 ms
188.114.98.119:4177,0.00%,196 ms
188.114.97.238:1002,0.00%,196 ms
188.114.96.101:946,0.00%,196 ms
188.114.97.14:3854,0.00%,196 ms
188.114.98.60:1014,0.00%,196 ms
188.114.96.99:946,0.00%,196 ms
188.114.99.248:988,0.00%,196 ms
188.114.98.180:3854,0.00%,196 ms
188.114.98.49:1014,0.00%,196 ms
188.114.98.144:4198,0.00%,196 ms
162.159.195.7:878,0.00%,196 ms
188.114.98.135:4198,0.00%,196 ms
188.114.96.198:878,0.00%,196 ms
188.114.98.103:2506,0.00%,196 ms
188.114.98.162:4198,0.00%,196 ms
188.114.96.70:894,0.00%,196 ms
188.114.97.80:1070,0.00%,196 ms
188.114.99.21:4198,0.00%,196 ms
188.114.97.252:968,0.00%,196 ms
188.114.97.232:8742,0.00%,196 ms
188.114.97.154:4177,0.00%,196 ms
188.114.99.13:4198,0.00%,196 ms
188.114.98.186:3854,0.00%,196 ms
188.114.96.200:878,0.00%,196 ms
188.114.98.234:7103,0.00%,196 ms
188.114.98.138:2408,0.00%,196 ms
188.114.96.163:1843,0.00%,196 ms
162.159.192.90:878,0.00%,196 ms
188.114.98.110:4177,0.00%,196 ms
188.114.96.43:500,0.00%,196 ms
188.114.98.88:500,0.00%,196 ms
188.114.98.138:4198,0.00%,196 ms
162.159.192.78:908,0.00%,196 ms
188.114.96.75:1014,0.00%,196 ms
188.114.98.58:1014,0.00%,196 ms
188.114.98.59:4198,0.00%,196 ms
162.159.195.3:878,0.00%,196 ms
188.114.98.102:2506,0.00%,196 ms
188.114.96.88:894,0.00%,196 ms
188.114.98.235:7103,0.00%,196 ms
188.114.99.52:1018,0.00%,196 ms
188.114.96.65:894,0.00%,196 ms
188.114.96.36:500,0.00%,196 ms
188.114.98.2:1002,0.00%,196 ms
188.114.98.59:1014,0.00%,196 ms
188.114.97.69:1843,0.00%,196 ms
188.114.99.53:1018,0.00%,196 ms
188.114.97.168:1701,0.00%,196 ms
188.114.96.165:943,0.00%,196 ms
188.114.98.192:3854,0.00%,196 ms
188.114.96.8:945,0.00%,196 ms
188.114.98.245:7103,0.00%,196 ms
188.114.96.128:903,0.00%,196 ms
188.114.96.58:5279,0.00%,196 ms
188.114.97.17:890,0.00%,196 ms
188.114.97.12:3854,0.00%,196 ms
188.114.96.7:945,0.00%,196 ms
188.114.98.76:7152,0.00%,196 ms
188.114.96.253:3854,0.00%,196 ms
188.114.97.220:1010,0.00%,196 ms
188.114.98.181:3854,0.00%,196 ms
188.114.98.1:968,0.00%,196 ms
188.114.97.39:1010,0.00%,196 ms
188.114.97.38:1010,0.00%,196 ms
188.114.96.192:1180,0.00%,196 ms
188.114.97.8:3854,0.00%,196 ms
188.114.97.7:3854,0.00%,196 ms
188.114.97.107:8854,0.00%,196 ms
188.114.96.79:894,0.00%,196 ms
188.114.96.35:2506,0.00%,196 ms
188.114.96.242:1074,0.00%,196 ms
188.114.96.227:987,0.00%,196 ms
188.114.97.89:1070,0.00%,196 ms
188.114.96.98:946,0.00%,196 ms
188.114.98.75:946,0.00%,196 ms
188.114.97.6:1074,0.00%,196 ms
162.159.195.169:1074,0.00%,196 ms
188.114.96.135:908,0.00%,196 ms
188.114.96.138:908,0.00%,196 ms
188.114.97.31:8742,0.00%,196 ms
188.114.97.61:1843,0.00%,196 ms
188.114.98.188:5279,0.00%,196 ms
188.114.98.111:903,0.00%,196 ms
188.114.97.85:3854,0.00%,196 ms
188.114.98.150:4198,0.00%,196 ms
188.114.96.197:878,0.00%,196 ms
188.114.97.216:1010,0.00%,196 ms
188.114.98.136:4198,0.00%,196 ms
188.114.98.122:903,0.00%,196 ms
188.114.96.183:3581,0.00%,196 ms
188.114.97.69:988,0.00%,196 ms
188.114.98.109:903,0.00%,196 ms
162.159.192.79:908,0.00%,196 ms
188.114.97.180:3854,0.00%,196 ms
188.114.98.15:8319,0.00%,196 ms
188.114.97.107:1843,0.00%,196 ms
188.114.96.52:2506,0.00%,196 ms
162.159.192.199:854,0.00%,196 ms
188.114.97.207:1010,0.00%,196 ms
188.114.98.192:5279,0.00%,196 ms
188.114.98.221:934,0.00%,196 ms
188.114.97.231:8742,0.00%,196 ms
162.159.192.123:7559,0.00%,196 ms
188.114.96.81:894,0.00%,196 ms
188.114.98.12:1002,0.00%,196 ms
188.114.97.153:1701,0.00%,196 ms
188.114.97.250:1002,0.00%,196 ms
188.114.97.131:5956,0.00%,196 ms
188.114.99.247:2371,0.00%,196 ms
188.114.96.231:987,0.00%,196 ms
188.114.97.68:988,0.00%,196 ms
188.114.97.160:4177,0.00%,196 ms
188.114.96.78:894,0.00%,196 ms
188.114.98.115:903,0.00%,196 ms
188.114.97.136:5956,0.00%,196 ms
188.114.98.11:968,0.00%,196 ms
162.159.192.172:4500,0.00%,196 ms
188.114.96.178:943,0.00%,196 ms
188.114.96.144:4233,0.00%,196 ms
188.114.96.7:5956,0.00%,196 ms
188.114.96.196:878,0.00%,196 ms
188.114.97.68:1843,0.00%,196 ms
162.159.195.198:890,0.00%,196 ms
188.114.97.254:1002,0.00%,196 ms
188.114.98.120:4177,0.00%,196 ms
188.114.98.184:5279,0.00%,196 ms
188.114.96.94:1014,0.00%,196 ms
188.114.96.73:894,0.00%,196 ms
188.114.97.217:1010,0.00%,196 ms
188.114.97.249:1002,0.00%,196 ms
188.114.98.97:500,0.00%,196 ms
188.114.97.153:4177,0.00%,196 ms
188.114.98.229:8319,0.00%,196 ms
188.114.96.180:3581,0.00%,196 ms
188.114.98.118:903,0.00%,196 ms
188.114.97.195:1010,0.00%,196 ms
188.114.98.1:1002,0.00%,196 ms
188.114.96.194:1180,0.00%,196 ms
188.114.96.39:2506,0.00%,196 ms
162.159.192.75:878,0.00%,196 ms
188.114.98.58:4198,0.00%,196 ms
188.114.98.6:968,0.00%,196 ms
188.114.97.162:1701,0.00%,197 ms
162.159.192.88:878,0.00%,197 ms
188.114.99.8:4198,0.00%,197 ms
188.114.97.192:1010,0.00%,197 ms
188.114.96.63:894,0.00%,197 ms
162.159.192.222:854,0.00%,197 ms
188.114.97.202:1010,0.00%,197 ms
188.114.98.116:903,0.00%,197 ms
188.114.97.71:3854,0.00%,197 ms
188.114.96.226:3476,0.00%,197 ms
188.114.97.196:1180,0.00%,197 ms
162.159.192.204:1014,0.00%,197 ms
188.114.97.145:859,0.00%,197 ms
188.114.97.133:5956,0.00%,197 ms
188.114.96.25:500,0.00%,197 ms
162.159.192.157:2506,0.00%,197 ms
188.114.98.196:3854,0.00%,197 ms
188.114.97.130:5956,0.00%,197 ms
188.114.96.204:1180,0.00%,197 ms
188.114.96.84:894,0.00%,197 ms
188.114.98.244:7103,0.00%,197 ms
188.114.96.243:1074,0.00%,197 ms
188.114.99.30:2371,0.00%,197 ms
188.114.96.95:1014,0.00%,197 ms
162.159.192.203:1014,0.00%,197 ms
188.114.98.122:4177,0.00%,197 ms
188.114.96.87:894,0.00%,197 ms
188.114.97.180:7559,0.00%,197 ms
188.114.96.209:878,0.00%,197 ms
162.159.192.121:1701,0.00%,197 ms
188.114.97.112:500,0.00%,197 ms
188.114.98.214:4198,0.00%,197 ms
188.114.98.74:7152,0.00%,197 ms
188.114.96.71:1014,0.00%,197 ms
188.114.96.123:908,0.00%,197 ms
188.114.98.67:7152,0.00%,197 ms
188.114.98.67:946,0.00%,197 ms
188.114.96.71:894,0.00%,197 ms
188.114.97.26:4233,0.00%,197 ms
188.114.98.37:4198,0.00%,197 ms
188.114.99.32:2371,0.00%,197 ms
188.114.96.236:3854,0.00%,197 ms
188.114.96.143:4233,0.00%,197 ms
188.114.99.22:939,0.00%,197 ms
188.114.96.254:1074,0.00%,197 ms
188.114.96.60:859,0.00%,197 ms
188.114.99.52:1074,0.00%,197 ms
188.114.98.97:2506,0.00%,197 ms
188.114.97.216:1180,0.00%,197 ms
188.114.98.9:1002,0.00%,197 ms
188.114.98.9:968,0.00%,197 ms
188.114.98.10:1002,0.00%,197 ms
188.114.98.38:1014,0.00%,197 ms
188.114.96.142:890,0.00%,197 ms
188.114.98.144:2408,0.00%,197 ms
188.114.96.23:500,0.00%,197 ms
188.114.97.236:8742,0.00%,197 ms
188.114.96.42:500,0.00%,197 ms
188.114.98.7:1002,0.00%,197 ms
162.159.192.120:1701,0.00%,197 ms
188.114.96.195:878,0.00%,197 ms
188.114.98.170:4198,0.00%,197 ms
188.114.98.133:2408,0.00%,197 ms
188.114.99.252:988,0.00%,197 ms
188.114.97.247:1002,0.00%,197 ms
188.114.96.157:943,0.00%,197 ms
188.114.97.40:8742,0.00%,197 ms
188.114.96.51:500,0.00%,197 ms
188.114.97.177:3854,0.00%,197 ms
188.114.97.161:1701,0.00%,197 ms
188.114.98.74:946,0.00%,197 ms
188.114.97.79:1070,0.00%,197 ms
188.114.97.187:7559,0.00%,197 ms
188.114.96.42:2506,0.00%,197 ms
188.114.97.120:5956,0.00%,197 ms
188.114.96.130:908,0.00%,197 ms
188.114.96.33:2506,0.00%,197 ms
188.114.97.175:1701,0.00%,197 ms
188.114.97.219:1010,0.00%,197 ms
188.114.97.81:1070,0.00%,197 ms
188.114.98.236:8319,0.00%,197 ms
188.114.98.105:2506,0.00%,197 ms
188.114.98.48:1014,0.00%,197 ms
188.114.98.21:8319,0.00%,197 ms
188.114.98.2:968,0.00%,197 ms
188.114.97.174:1701,0.00%,197 ms
188.114.98.125:4177,0.00%,197 ms
188.114.98.38:4198,0.00%,197 ms
188.114.96.252:1074,0.00%,197 ms
162.159.195.4:894,0.00%,197 ms
188.114.97.220:1180,0.00%,197 ms
188.114.97.143:1010,0.00%,197 ms
188.114.96.8:5956,0.00%,197 ms
188.114.97.18:4233,0.00%,197 ms
188.114.97.6:3854,0.00%,197 ms
188.114.96.186:878,0.00%,197 ms
188.114.98.66:7152,0.00%,197 ms
188.114.98.35:1014,0.00%,197 ms
188.114.98.126:903,0.00%,197 ms
188.114.97.63:1843,0.00%,197 ms
188.114.96.163:943,0.00%,197 ms
188.114.96.187:1180,0.00%,197 ms
188.114.97.143:859,0.00%,197 ms
188.114.99.251:988,0.00%,197 ms
188.114.96.149:943,0.00%,197 ms
162.159.195.83:1387,0.00%,197 ms
188.114.97.134:5956,0.00%,197 ms
188.114.98.137:2408,0.00%,197 ms
188.114.99.43:2371,0.00%,197 ms
188.114.97.186:3854,0.00%,197 ms
188.114.96.80:1014,0.00%,197 ms
188.114.98.66:946,0.00%,197 ms
188.114.97.160:1701,0.00%,197 ms
188.114.96.64:1014,0.00%,197 ms
188.114.97.205:1010,0.00%,197 ms
188.114.97.243:968,0.00%,197 ms
188.114.98.191:3854,0.00%,197 ms
188.114.96.18:859,0.00%,197 ms
188.114.97.55:1010,0.00%,197 ms
188.114.96.45:2506,0.00%,197 ms
188.114.96.112:908,0.00%,197 ms
162.159.195.99:1701,0.00%,197 ms
188.114.97.164:1701,0.00%,197 ms
188.114.97.213:1180,0.00%,197 ms
188.114.97.213:1010,0.00%,197 ms
188.114.98.101:2506,0.00%,197 ms
188.114.98.44:4198,0.00%,197 ms
188.114.98.3:1002,0.00%,197 ms
188.114.97.179:3854,0.00%,197 ms
188.114.96.86:894,0.00%,197 ms
162.159.192.15:946,0.00%,197 ms
188.114.98.180:5279,0.00%,197 ms
188.114.97.128:500,0.00%,197 ms
188.114.97.129:500,0.00%,197 ms
188.114.97.162:4177,0.00%,197 ms
188.114.98.136:2408,0.00%,197 ms
188.114.96.55:500,0.00%,197 ms
188.114.98.169:943,0.00%,197 ms
188.114.97.85:1070,0.00%,197 ms
162.159.192.85:878,0.00%,197 ms
188.114.97.73:1070,0.00%,197 ms
188.114.97.39:8742,0.00%,197 ms
188.114.98.167:4198,0.00%,197 ms
188.114.97.210:1010,0.00%,197 ms
188.114.97.170:1701,0.00%,197 ms
162.159.192.32:4198,0.00%,197 ms
188.114.96.142:4233,0.00%,197 ms
188.114.97.177:7559,0.00%,197 ms
188.114.98.30:4198,0.00%,197 ms
188.114.96.6:945,0.00%,197 ms
188.114.97.109:1843,0.00%,197 ms
162.159.192.130:1701,0.00%,197 ms
162.159.192.24:946,0.00%,197 ms
188.114.97.178:7559,0.00%,197 ms
162.159.192.27:946,0.00%,197 ms
188.114.96.61:5279,0.00%,197 ms
188.114.96.111:908,0.00%,197 ms
188.114.97.196:1010,0.00%,197 ms
188.114.97.142:1010,0.00%,197 ms
188.114.96.178:1843,0.00%,197 ms
188.114.97.125:5956,0.00%,197 ms
188.114.98.240:7103,0.00%,198 ms
188.114.98.241:7103,0.00%,198 ms
188.114.97.50:1010,0.00%,198 ms
162.159.192.29:4198,0.00%,198 ms
188.114.99.26:2371,0.00%,198 ms
188.114.97.66:988,0.00%,198 ms
188.114.96.82:1014,0.00%,198 ms
188.114.98.159:4198,0.00%,198 ms
188.114.96.235:3854,0.00%,198 ms
188.114.98.7:968,0.00%,198 ms
188.114.96.207:1180,0.00%,198 ms
188.114.96.123:903,0.00%,198 ms
188.114.98.130:4198,0.00%,198 ms
188.114.96.221:878,0.00%,198 ms
188.114.96.46:500,0.00%,198 ms
188.114.99.29:2371,0.00%,198 ms
188.114.98.61:4198,0.00%,198 ms
188.114.96.122:903,0.00%,198 ms
162.159.192.29:946,0.00%,198 ms
188.114.96.161:1843,0.00%,198 ms
188.114.96.162:1843,0.00%,198 ms
162.159.192.13:4198,0.00%,198 ms
162.159.192.40:946,0.00%,198 ms
162.159.192.28:4198,0.00%,198 ms
188.114.96.126:908,0.00%,198 ms
188.114.99.46:2371,0.00%,198 ms
188.114.98.86:2506,0.00%,198 ms
188.114.97.77:1070,0.00%,198 ms
188.114.96.225:987,0.00%,198 ms
188.114.97.72:3854,0.00%,198 ms
188.114.96.133:903,0.00%,198 ms
162.159.192.0:946,0.00%,198 ms
162.159.192.34:4198,0.00%,198 ms
188.114.98.251:7103,0.00%,198 ms
188.114.97.78:3854,0.00%,198 ms
188.114.98.43:4198,0.00%,198 ms
188.114.98.73:946,0.00%,198 ms
162.159.192.204:854,0.00%,198 ms
188.114.98.173:4198,0.00%,198 ms
188.114.98.3:968,0.00%,198 ms
162.159.192.11:4198,0.00%,198 ms
188.114.98.103:500,0.00%,198 ms
162.159.192.36:4198,0.00%,198 ms
188.114.97.22:4233,0.00%,198 ms
188.114.97.148:1010,0.00%,198 ms
188.114.97.241:1002,0.00%,198 ms
188.114.98.102:500,0.00%,198 ms
162.159.192.237:1014,0.00%,198 ms
162.159.192.136:2506,0.00%,198 ms
162.159.192.46:4198,0.00%,198 ms
162.159.192.26:4198,0.00%,198 ms
162.159.192.40:4198,0.00%,198 ms
162.159.192.35:946,0.00%,198 ms
162.159.192.38:946,0.00%,198 ms
188.114.98.6:1002,0.00%,198 ms
188.114.97.25:890,0.00%,198 ms
188.114.97.158:1701,0.00%,198 ms
188.114.96.122:908,0.00%,198 ms
188.114.98.251:8319,0.00%,198 ms
162.159.192.30:946,0.00%,198 ms
162.159.192.32:946,0.00%,198 ms
188.114.97.70:988,0.00%,198 ms
188.114.98.208:934,0.00%,198 ms
162.159.192.49:946,0.00%,198 ms
188.114.98.206:934,0.00%,198 ms
162.159.192.36:946,0.00%,198 ms
162.159.192.21:4198,0.00%,198 ms
188.114.96.38:500,0.00%,198 ms
162.159.192.14:4198,0.00%,198 ms
188.114.97.209:1010,0.00%,198 ms
162.159.192.43:946,0.00%,198 ms
162.159.192.23:4198,0.00%,198 ms
162.159.192.23:946,0.00%,198 ms
162.159.192.44:946,0.00%,198 ms
188.114.97.52:1010,0.00%,198 ms
188.114.97.97:1070,0.00%,198 ms
188.114.98.147:2408,0.00%,198 ms
162.159.192.33:946,0.00%,198 ms
162.159.192.216:1014,0.00%,198 ms
188.114.98.43:1014,0.00%,198 ms
162.159.195.52:3854,0.00%,198 ms
162.159.192.8:4198,0.00%,198 ms
188.114.99.26:8854,0.00%,198 ms
188.114.97.230:8742,0.00%,198 ms
188.114.98.168:943,0.00%,198 ms
188.114.97.148:859,0.00%,198 ms
188.114.96.50:2506,0.00%,198 ms
188.114.97.53:1010,0.00%,198 ms
162.159.192.155:2506,0.00%,198 ms
188.114.97.109:8854,0.00%,198 ms
162.159.192.21:946,0.00%,198 ms
188.114.96.252:3854,0.00%,198 ms
162.159.192.171:942,0.00%,198 ms
188.114.98.49:4198,0.00%,198 ms
188.114.97.223:8742,0.00%,198 ms
162.159.192.14:946,0.00%,198 ms
188.114.99.28:8854,0.00%,198 ms
188.114.96.183:1014,0.00%,198 ms
188.114.97.163:1701,0.00%,198 ms
188.114.98.123:4177,0.00%,198 ms
188.114.98.57:1014,0.00%,198 ms
188.114.96.231:3476,0.00%,198 ms
188.114.98.70:946,0.00%,198 ms
188.114.96.195:1180,0.00%,198 ms
188.114.96.219:878,0.00%,198 ms
188.114.96.40:2506,0.00%,198 ms
188.114.96.64:894,0.00%,198 ms
188.114.96.37:500,0.00%,198 ms
188.114.96.51:2506,0.00%,198 ms
188.114.97.72:1070,0.00%,198 ms
188.114.98.199:3854,0.00%,198 ms
188.114.97.13:3854,0.00%,198 ms
188.114.97.29:8742,0.00%,198 ms
188.114.97.175:4177,0.00%,198 ms
188.114.97.157:4177,0.00%,198 ms
188.114.98.191:5279,0.00%,198 ms
188.114.96.37:2506,0.00%,198 ms
188.114.97.135:5956,0.00%,198 ms
162.159.192.129:7559,0.00%,198 ms
188.114.96.151:943,0.00%,198 ms
188.114.96.173:1843,0.00%,198 ms
188.114.96.219:1180,0.00%,198 ms
188.114.96.162:943,0.00%,198 ms
188.114.96.242:3854,0.00%,198 ms
162.159.195.91:1701,0.00%,198 ms
188.114.96.179:1014,0.00%,198 ms
162.159.192.25:4198,0.00%,198 ms
188.114.96.52:500,0.00%,198 ms
188.114.96.127:908,0.00%,198 ms
162.159.192.84:878,0.00%,198 ms
162.159.192.209:1014,0.00%,198 ms
188.114.98.168:4198,0.00%,198 ms
188.114.96.94:894,0.00%,198 ms
162.159.192.25:946,0.00%,198 ms
162.159.195.130:890,0.00%,198 ms
188.114.96.226:987,0.00%,198 ms
188.114.96.246:3854,0.00%,198 ms
188.114.97.77:3854,0.00%,198 ms
188.114.96.220:1180,0.00%,198 ms
188.114.96.173:943,0.00%,198 ms
188.114.97.73:3854,0.00%,198 ms
188.114.99.31:8854,0.00%,198 ms
